,Unnamed: 0,ProductId,Title,Description,Vendor,ProductType,Price,ImageURL,ProductURL
114,114,9343448416540,A Study in Drowning,"FROM THE SUNDAY TIMES BESTSELLING AUTHOR OF THE WOLF AND THE WOODSMAN AND JUNIPER AND THORN'A love letter to stories - and to everyone silenced or forgotten in their retelling.' Allison Saft, author of A Far Wilder Magic.Effy has always believed in fairy tales. She's had no choice. Since childhood, she's been haunted by visions of the Fairy King. She's found solace only in the pages of Angharad - a beloved epic about a mortal girl who falls in love with the Fairy King, and then destroys him.Effy's tattered copy is all that's keeping her afloat through her stifling first term at her prestigious architecture college. So when the late author's family announces a contest to design his house, Effy feels certain this is her destiny.But Hiraeth Manor is an impossible task: a musty, decrepit estate on the brink of crumbling into a hungry sea. And when Effy arrives, she finds she isn't the only one who's made a temporary home there. Preston Héloury, a stodgy young literature scholar, is studying Myrddin's papers and is determined to prove her favourite author is a fraud.As the two rival students investigate the reclusive author's legacy, piecing together clues through his letters, books, and diaries, they discover that the house's foundation isn't the only thing that can't be trusted. There are dark forces, both mortal and magical, conspiring against them - and the truth may bring them both to ruin.A Study in Drowning - New York Times and Sunday Times bestseller, w/e 1st October 2023.",Ava Reid,Books › Literature & Fiction › Contemporary Fiction,519.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51Abxna6K3L._SY445_SX342.jpg?v=1714994839,https://shopingai.myshopify.com/products/a-study-in-drowning
115,115,9343324651804,A Tale of Five Tall Tails (Tall Tails Mysteries Book 3),"It’s 1943, and the war in Europe has spread around the globe. American troops are fighting abroad, and factories and shipyards are humming at home.
In their farmhouse in Maine, Josh, Maura, Jim, and Gina are coping with rationing while the cats are becoming acquainted with a bloodhound who often gets lost, a bear with an itchy butt, and a hermit who makes moonshine. 
When a rare earthquake leaves a truck containing the body of a missing navy man bobbing in a nearby lake, the cat sleuths have a new case to unravel. With the aid of fairies, they tug on the threads of a mystery that grows to involve a code walker, a ghost army, sheep dropped by parachute, and cookies that go BOOM!",Adrienne E. Schabel,"Kindle Store › Kindle eBooks › Crime, Thriller & Mystery",327.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51uLrXQ8d2S._SY445_SX342.jpg?v=1714994307,https://shopingai.myshopify.com/products/a-tale-of-five-tall-tails-tall-tails-mysteries-book-3
116,116,9343325896988,A Tale of Four Tall Tails (Tall Tails Mysteries Book 2),"Loose lips sink ships and spies are everywhere! It’s 1942. America is sending troops overseas by the thousands, and factories and shipyards are gearing up to support them. Amid this turmoil, our feline sleuths and their human family move to a farm in Maine, where they discover new mystery and intrigue. A blizzard of snow and feathers, a buried hand, and a Blue Lady who isn’t really there soon prompt the cat detectives to build a new network of animal snoops and sink their claws into a case of stolen masterpieces.",Adrienne Schabel,"Kindle Store › Kindle eBooks › Crime, Thriller & Mystery",331.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51n7UuGoBbL._SY445_SX342.jpg?v=1714994312,https://shopingai.myshopify.com/products/a-tale-of-four-tall-tails-tall-tails-mysteries-book-2
117,117,9343314460956,A Tale of Seven Tall Tails (Tall Tails Mysteries Book 5),"A circus comes to the sleepy town of Cumberland, Maine, bringing clowns, fortune tellers, lions, tigers, and bears—oh my! Word War II is winding down, but spies are still afoot as the sleuths of Cats Incorporated discover when a near poisoning plunges them into a tantalizing new mystery. They dig in with paws and claws to unearth the German spies’ most ingenious plot yet—well aware that the spies will kill whoever stands in their way. Meanwhile, romance is filling the air. Theresa has a new beau, Cookie finds love in the most improbable of places, and a wedding takes place under the magnificent maple tree at the farmhouse, bringing animals and people together to celebrate some endings and some glorious beginnings.",Adrienne Schabel,"Kindle Store › Kindle eBooks › Crime, Thriller & Mystery",327.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51C4FaN_9-L._SY445_SX342.jpg?v=1714994257,https://shopingai.myshopify.com/products/a-tale-of-seven-tall-tails-tall-tails-mysteries-book-5
118,118,9343289688348,A Tale of Six Tall Tails (Tall Tails Mysteries Book 4),"On the cusp of 1944, World War II rages on overseas while rationing becomes a way of life in the States, and the people of Cumberland, Maine, learn to cope with more shortages.To Cookie’s dismay, Maura and Josh and Jim and Gina adopt yet another animal into their farmhouse family—a curly haired, vegetarian Portuguese water dog with a secret wish to herd turkeys. But much Cookie’s delight, a pair of new snoops turns up—an otter with a pricey way of cracking clams and a perky lady seagull who does a mean two-step.Mix in diamonds, lobsters, Monopoly, mustard plasters, and a mini tsunami that deposits a body under the pier at the fish cannery where Jim and Josh sell the lobsters they catch, and the sleuths of Cats Incorporated have a juicy new mystery to dig their claws into!",Adrienne Schabel,"Kindle Store › Kindle eBooks › Crime, Thriller & Mystery",327.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51ToOGyUoVL._SY445_SX342.jpg?v=1714994145,https://shopingai.myshopify.com/products/a-tale-of-six-tall-tails-tall-tails-mysteries-book-4
119,119,9343319343388,A Tale of Three Tall Tails (Tall Tails Mysteries Book 1),"It’s 1941. War is looming. Money is scarce, and people make do with what they have or do without. Life is simple in a tiny village on the Connecticut shoreline. Toss in some scrabbling hermit crabs, a hulking male bulldog who answers to Princess, a spitting-mad three-legged cat, and a seagull snoop who calls himself Sammy and it’s a happy time—until a hurricane roars in on a perigee tide. When the storm passes, a dead man is floating on Main Street—and the cause of his death is decidedly unnatural. The murder shakes the village, and police are baffled. Luckily, a trio of house cats with a talent for sleuthing is on the case. This title is the first in the series of Tall Tail Mysteries.",Adrienne Schabel,"Kindle Store › Kindle eBooks › Crime, Thriller & Mystery",0.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51lgURa6ENL._SY445_SX342.jpg?v=1714994280,https://shopingai.myshopify.com/products/a-tale-of-three-tall-tails-tall-tails-mysteries-book-1
120,120,9343569690908,"A Tempest of Tea: The must-read YA vampire fantasy of 2024, from the author of TikTok sensation We Hunt the Flame (Blood and Tea)","An intoxicating brew of vampires, secrets and romance, A Tempest of Tea by Hafsah Faizal, bestselling author of TikTok sensation We Hunt the Flame, is perfect for fans of Leigh Bardugo's Six of Crows.'A riveting page-turner, A Tempest of Tea is brewed to perfection' – Rebecca Ross, author of Divine Rivals'If you like vampires, romance, and kick-ass characters with magic weapons, look no further and you’ll be delighted! - Ali Hazelwood, author of The Love HypothesisOn the streets of White Roaring, Arthie Casimir is a criminal mastermind and collector of secrets. Her prestigious tearoom transforms into an illegal bloodhouse by dark, catering to the vampires feared by society. But when her establishment is threatened, Arthie is forced to strike an unlikely deal with an alluring adversary to save it – and she can't do the job alone.Calling on some of the city's most skilled outcasts, Arthie hatches a plan to infiltrate the dark and glittering vampire society known as the Athereum. But not everyone in her ragtag crew is on her side, and as the truth behind the heist unfolds, Arthie finds herself in the midst of a conspiracy that will threaten the world as she knows it.Dark, action-packed, and swoonworthy, this is Hafsah Faizal better than ever.'Slinky and witty and clever' – Holly Black, bestselling author of The Folk of the Air series",Hafsah Faizal,Books › Teen & Young Adult › Literature & Fiction,299.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51ctOsUy5EL._SY445_SX342_c8d8a45f-376c-45a8-8677-fc91c5e372dc.jpg?v=1715061482,https://shopingai.myshopify.com/products/a-tempest-of-tea-the-must-read-ya-vampire-fantasy-of-2024-from-the-author-of-tiktok-sensation-we-hunt-the-flame-blood-and-tea
121,121,9343556092188,A Terrible Kindness: The Bestselling Richard and Judy Book Club Pick,"*INSTANT SUNDAY TIMES BESTSELLER**AN OBSERVER DEBUT OF 2022**AS FEATURED ON FRONT ROW*'Incredibly moving. Exquisitely crafted."" BONNIE GARMUS, author of Lessons in Chemistry 'Moving... We were consumed by this story of healing and hope.' Woman &amp; Home'A crescendo of pain and beauty that took my breath away. Brava!' MIRANDA COWLEY HELLER, author of The Paper Palace 'I LOVE IT! Utterly and completely brilliant.' JOANNA CANNON, author of A Tidy Ending'It's a long time since I've read a debut novel that moved me so much.' RACHEL JOYCE, Miss Benson's Beetle'It's utterly magnificent and had to pull car over twice to cry. Intricate cobweb of love, family and friendship, so delicately wrought. Beautiful. A masterclass in character.' VERONICA HENRYWhen we go through something impossible, someone, or something, will help us, if we let them . . .It is October 1966 and William Lavery is having the night of his life at his first black-tie do. But, as the evening unfolds, news hits of a landslide at a coal mine. It has buried a school: Aberfan.William decides he must act, so he stands and volunteers to attend. It will be his first job as an embalmer, and it will be one he never forgets.His work that night will force him to think about the little boy he was, and the losses he has worked so hard to forget. But compassion can have surprising consequences, because - as William discovers - giving so much to others can sometimes help us heal ourselves.What readers are saying:***** 'One stunning read to remember.' ***** 'Beautifully written . . . I would recommend this book to all.'***** 'Utterly heartbreaking and uplifting . . . I loved it.'***** 'Tremendous.'",Jo Browning Wroe,Books › Literature & Fiction › Contemporary Fiction,454.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51gmgCJgPOL._SY445_SX342_c77544d1-e105-4820-8d80-9737dc8966cd.jpg?v=1715061047,https://shopingai.myshopify.com/products/a-terrible-kindness-the-bestselling-richard-and-judy-book-club-pick
122,122,9343536529692,A Thousand Boy Kisses,"DISCOVER THE UNFORGETTABLE TIKTOK SENSATION THAT HAS CAPTURED MILLIONS OF HEARTS'This book is breathtakingly, heartbreakingly beautiful. You will cry ugly tears' 5***** READER REVIEW'So moving that it left me sobbing but at the same time filled my heart. Beautiful, tragic, heartbreakingly wonderful' 5***** READER REVIEW'It is without a doubt the biggest ugly cry I have ever had from a book' 5***** READER REVIEW________Two hearts. One love story. An ending you will never forget . . .Rune Kristiansen and Poppy Litchfield met as children and swore to be friends forever.As teenagers, their friendship grew into a love that promised to last a lifetime. But their worlds were shattered when Rune was sent home to his native Norway.Two years later, Rune is back, and Poppy is ready for their happy ever after to begin. But the boy who returns is not the Rune she remembers.What happened to turn her sweet, thoughtful Rune into this brooding stranger?And will the secret Poppy is carrying bring them closer together or separate them forever?Discover the story that will break your heart and make you believe true love really does last for eternity . . .________'I have read books that have had me ugly crying in the past but I honestly don't think I've read a book before this one where tears flowed in every single chapter' 5***** READER REVIEW'The most heartbreaking, soul-shattering yet beautiful book I have ever read . . . I sobbed. I mean ugly crying' 5***** READER REVIEW'One of the most beautiful and most heartbreaking books I have ever read' 5***** READER REVIEW 'Rune couldn't have been more perfect, nor Poppy more perfect for him' 5***** READER REVIEW",Tillie Cole,"Books › Health, Family & Personal Development › Family & Relationships",342.69,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41lUo_O2gcL._SY445_SX342.jpg?v=1714995243,https://shopingai.myshopify.com/products/a-thousand-boy-kisses
123,123,9343567528220,"A Thousand Kisses Deep: A Romance Thriller Fiction Novel that revolves around Mystery & Suspense in Love, Life & Fate | Sequel to That Kiss in the Rain | Penguin Books","Humiliatingly rejected by Haasil, even after she thought she had him, Pallavi sets forth on a self-destructive path, seeking one life-thrill after the other. All she desires is to heal the wounds that haunt her every move, not allowing her to be herself. Neither can she forget Haasil nor can she reach him any more. That is, until she meets . . . Palki, Haasil's ex-wife who is presumed dead by the world.Talking to Palki, Pallavi realizes she has found the ultimate weapon to destroy Haasil: the one man who changed her life and persona forever. She plans a deadly set of events that catch Haasil, Palki and his current love, Swadha, unaware. As the dice of destiny is rolled, the question looms: will Pallavi destroy Haasil irreversibly using his once true love, Palki, or will she, for once, come to terms with her deep love for him?A Thousand Kisses Deep is an emotional whirlwind depicting modern layered relationships, lost love and how, sometimes, destiny's plans are quite contrary to what we have been coveting all our life. As Haasil, Pallavi, Palki and Swadha go about life seeking their personal answers and solace, they realize love, after all, is still not done with any of them . . .",Novoneel Chakraborty,"Books › Crime, Thriller & Mystery › Thrillers and Suspense",182.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41V24rywPtL._SY445_SX342.jpg?v=1714995963,https://shopingai.myshopify.com/products/a-thousand-kisses-deep-a-romance-thriller-fiction-novel-that-revolves-around-mystery-suspense-in-love-life-fate-sequel-to-that-kiss-in-the-rain-penguin-books
124,124,9343558648092,A Thousand Moons,"From the Costa Book of the Year-winning author of Days Without EndEven when you come out of bloodshed and disaster in the end you have got to learn to live.Winona is a young Lakota orphan adopted by former soldiers Thomas McNulty and John Cole.Living with Thomas and John on the farm they work in 1870s Tennessee, she is educated and loved, forging a life for herself beyond the violence and dispossession of her past. But the fragile harmony of her unlikely family unit, in the aftermath of the Civil War, is soon threatened by a further traumatic event, one which Winona struggles to confront, let alone understand. Told in Sebastian Barry's rare and masterly prose, A Thousand Moons is a powerful, moving study of one woman's journey, of her determination to write her own future, and of the enduring human capacity for love.'Nobody writes like, nobody takes lyrical risks like, nobody pushes the language, and the heart, and the two together, quite like Sebastian Barry does.' ALI SMITH",Sebastian Barry,Books › Literature & Fiction › Contemporary Fiction,494.34,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41eUw9PUmyL._SY445_SX342_b8ee3a16-6e18-46a4-8e6d-40f615c43bae.jpg?v=1715061364,https://shopingai.myshopify.com/products/a-thousand-moons
125,125,9343567823132,A to Z Mysteries Super Edition #6: The C,"Z was just the beginning! With A to Z Mysteries® Super Editions, chapter book readers keep on collecting clues and solving mysteries with Dink, Josh, and Ruth Rose. Now with over 8 million copies in print, this classic kid-favorite series is back with a bright new look!   Look out, London! Dink, Josh, and Ruth Rose are thrilled to see Big Ben, ride the London Eye, and tour Madame Tussauds wax museum. Then big news hits—someone has stolen Queen Elizabeth’s jewels right outside Windsor Castle! The friends head to the castle to check for clues. But can three kids from Green Lawn find evidence that Scotland Yard has missed?   Look for hidden messages inside A to Z Mysteries® Super Editions!",Ron Roy,Books › Children's Books › Geography & Cultures,269.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51CSJiK8rcL._SY445_SX342.jpg?v=1714995972,https://shopingai.myshopify.com/products/a-to-z-mysteries-super-edition-6-the-c
126,126,9343549374748,"A to Z Mysteries: The Deadly Dungeon (A Stepping Stone Book(TM)): 4 [Paperback] Roy, Ron and Gurney, John Steven","Help Dink, Josh, and Ruth Rose solve mysteries from A to Z!    Kids love collecting the entire alphabet and super editions! With over 8 million copies in print, the A to Z Mysteries® have been hooking chapter book readers on mysteries and reading for years. Now this classic kid favorite is back with a bright new look!   D is for Dungeon . . . Get ready for a sleepover—in a castle! Soon after the kids arrive at Moose Manor in Maine, they hear strange sounds behind the walls. Does this castle have a hidden dungeon? And could it be haunted? Dink, Josh, and Ruth Rose are dying to find out!",Ron Roy,Books › Children's Books › Literature & Fiction,174.72,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51B51UxORuL._SY445_SX342.jpg?v=1714995360,https://shopingai.myshopify.com/products/a-to-z-mysteries-the-deadly-dungeon-a-stepping-stone-booktm-4-paperback-roy-ron-and-gurney-john-steven
127,127,9344840728860,A Touch of Eternity,"Born on the same day and at the same time, Druvan and Anvesha know they are soulmates in every sense of the word. Their parents, however, refuse to accept their 'togetherness' at first and try to tear them apart. Druvan and Anvesha try their best to explain why that cannot happen. In the same timeline, the world has made huge progress in science and some of the first experiments to combine the body and the soul have begun. This is an opportunity for them to prove their love and tell the world that it is love that can make the impossible, possible. Druvan and Anvesha participate in the experiment as if their life depends on it, because it does. The only thing that remains to be seen is, will the dream of a man to control love and life come true? And when the time comes, can one stay true to their soulmate?","Durjoy, Datta,",Books › Action & Adventure,149.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51BghVHKkYL._SY445_SX342.jpg?v=1715061541,https://shopingai.myshopify.com/products/a-touch-of-eternity
128,128,9343214551324,A Treasury of Urdu Poetry,"A Treasury of Urdu Poetry is a treasure-house of the best of Urdu poetry from the times of the great classic poet Mir to modern day poets such as Faiz and Faraz. This Treasury contains selected ghazals and nazms of thirty-four eminent Urdu poets. Care has been taken to select only those pieces which meet the twin tests of excellence and popularity. Lovers of Urdu poetry would find this book a dream come true and a handy volume that opens a window on the world of Urdu poetry. ""Translation of poetry from one language to the other is extremely difficult, some would say, impossible. The Challenge here is the challenge of being faithful to the original and at the same time retaining its charm and beauty. It is not only the idea of the original that is to be conveyed but its soul, its strength, its poignancy and sweetness, and if possible, its rhythm and resonance should also reach the reader."" - Kuldip Salil",Kuldip Salil,Books › Literature & Fiction › Poetry,338.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/412Vzql1MzL._SY445_SX342_bd58a3ac-bca1-41ef-8e78-293362cbb4a7.jpg?v=1715061418,https://shopingai.myshopify.com/products/a-treasury-of-urdu-poetry
129,129,9344871301404,A Trip to Manitoba [Paperback] Mary Agnes FitzGibbon,"""A Trip to Manitoba"" by Mary Agnes FitzGibbon offers readers a captivating journey through the vivid landscapes and vibrant cultures of Manitoba, Canada. This collection of stories by Mary Agnes FitzGibbon where she attempts to compile many of her classic thoughts consolidated in a single draft and offer them at an affordable price so that everyone can read them. The plot has so many twists and turns that can engage a reader. Readers are compelled to continue reading to find out what happens next since the title character is so indulgent. some stories are interesting and amazing, while other softly creep up on you and pull you in. This book has been deemed a classic and has been a great collection of ideas that are comprehended into a single draft to read by readers of several age groups. This travelogue reflects FitzGibbon's keen observations and her ability to convey the beauty and uniqueness of the region. The narrative follows FitzGibbon's exploration of Manitoba's diverse locales, from the bustling cityscapes to the serene rural expanses. With vivid descriptions and eloquent prose, she paints a picture of the natural beauty, wildlife, and people she encounters on her journey.",Mary Agnes FitzGibbon,Books › Travel & Tourism › Specialty Travel,149.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41PcEr0lfuL._SY445_SX342.jpg?v=1715063124,https://shopingai.myshopify.com/products/a-trip-to-manitoba-paperback-mary-agnes-fitzgibbon
130,130,9344844988700,A VIKRAM-ADITYA STORY: LADAKH ADVENTURE,"On their visit to the Changthang plateau of Ladakh, Vikram and Aditya find themselves on the run along with Tsering, a young Tibetan boy they meet while camping on this grand yet barren frontier of India. Determined to protect Tsering from the mysterious band of men chasing him, the three boys traverse the majestic land beyond the Himalayas in search of answers. Who is Tsering? Why is he being hunted with such fierce resolve? Follow Vikram and Aditya across the remote frozen plateau to the mountain city of Leh-through a land of startling contrasts and magnificent mountains-as a perilous game of hide-and-seek unfolds.Journey to the roof of the world with an enthralling tale set in one of India's most splendid destinations.",DEEPAK DALAL,Books › Teen & Young Adult › Literature & Fiction,174.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51TMpKlwsAL._SY445_SX342.jpg?v=1715061709,https://shopingai.myshopify.com/products/a-vikram-aditya-story-ladakh-adventure
131,131,9343362695452,A Virgin for the Duke of Thorns: A Historical Regency Romance Novel (Ton's Wolves Book 1),"“You knew I was a Wolf, and you still came to my bedchambers. It’s like you’re begging me to taste you, little lamb…”Desperate to have one last adventure before she’s forced to marry, Lady Alice decides to steal the most scandalous book she’s heard of. The catch? It’s in the Duke's of Thorns estate…Known as one of Ton’s ‘Wolves’, former rake and current recluse Duke Colin scares everyone away. Until a minx is bold enough to walk right into the Wolf’s den…And Colin promises to give her what she wants. But he has one condition: She must be his for a month…*If you like a realistic yet steamy depiction of the Regency and Victorian era, then A Virgin for the Duke of Thorns is the novel for you.An enchanting regency romance of 80,000 words (around 400 pages), written by Sally Vixen and published by Cobalt Fairy.No cheating, no cliffhangers, and a strong happily ever after.Get ""A Virgin for the Duke of Thorns"" today to discover Sally's splendid new story!",Sally Vixen,Kindle Store › Kindle eBooks › Romance,0.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/417K9_8tIrL._SY445_SX342_34df80e4-f40f-43c3-a2dc-b30a1273cdef.jpg?v=1715062475,https://shopingai.myshopify.com/products/a-virgin-for-the-duke-of-thorns-a-historical-regency-romance-novel-tons-wolves-book-1
132,132,9344848068892,A Wicked Viscount's Stormy Affair: A Historical Regency Romance Novel,"Sophie Dashwood, daughter of an English Duke and Swedish royalty, embarks on a London journey. Thrilled by the adventure and the promise of passionate love in the ton, she meets the enigmatic Lord Harrington, whose abrasiveness clashes with her romantic ideals. Yet, when a dangerous storm threatens her life, it's his strong arms that save her, awakening a fiery passion within her. Upon her arrival though, Sophie learns that her brooding Lord is the returning son of a disgraced Baron.
If only his sinful kiss wasn’t that sweet...
George Harrington, a Viscount with a troubled past and a secret identity returns to London after years of exile following a bitter betrayal by his own family. Determined to unravel the truth behind his family's scandal and claim his rightful place, he never expected to get tangled in a scandalous affair with Sophie. As his twin brother lurks in the shadows with eyes on Sophie, George’s dilemma between duty and desire intertwines.
Will he find the truth and save his tempting love from the hands of another?
As their lustful attraction grows among deception and danger, Sophie and George must withstand the tempest of lies. With Sophie's depute exposing her to various manipulative figures and George wrestling with his past demons, will their love conquer the storm of lies that threatens to tear them apart? Or will their mysterious journey to love never reach its destination?
""A Wicked Viscount’s Stormy Affair"" is a historical romance novel of approximately 60,000 words. No cheating, no cliffhangers, and a guaranteed happily ever after.",Henrietta Harding,Kindle Store › Kindle eBooks › Romance,0.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51ChI13mBXL._SY445_SX342.jpg?v=1715061886,https://shopingai.myshopify.com/products/a-wicked-viscounts-stormy-affair-a-historical-regency-romance-novel
133,133,9343565136156,A Woman Is No Man,"Palestine, 1990. Seventeen-year-old Isra prefers reading books to entertaining the suitors her father has chosen for her. Over the course of a week, the naïve and dreamy girl finds herself quickly betrothed and married and is soon living in Brooklyn. There Isra struggles to adapt to the expectations of her oppressive mother-in-law Fareeda and strange new husband Adam, a pressure that intensifies as she begins to have children – four daughters instead of the sons Fareeda tells Isra she must bear.Brooklyn, 2008. Eighteen-year-old Deya, Isra’s oldest daughter, must meet with potential husbands at her grandmother Fareeda’s insistence, though her only desire is to go to college. Deya can’t help but wonder if her options would have been different had her parents survived the car crash that killed them when Deya was only eight. But her grandmother is firm on the matter: The only way to secure a worthy future for Deya is through marriage to the right man.But fate has a will of its own and soon Deya will find herself on an unexpected path that leads her to shocking truths about her family – knowledge that will force her to question everything she thought she knew about her parents, the past and her own future.Set in an America at once foreign to many and staggeringly close at hand, A Woman is No Man is a story of culture and honour, secrets and betrayals, love and violence. It is an intimate glimpse into a controlling and closed cultural world and a universal tale about family and the ways silence and shame can destroy those we have sworn to protect.",Etaf Rum,Books › Literature & Fiction › Contemporary Fiction,358.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51ZE8ZxY-8L._SY445_SX342.jpg?v=1714995885,https://shopingai.myshopify.com/products/a-woman-is-no-man
134,134,9344858095900,"A Woman of War: A new voice in historical fiction, for fans of the book The Tattooist of Auschwitz","For readers of The Tattooist of Auschwitz and Kate Furnivall comes a gritty tale of courage, betrayal and love in the most unlikely of places.
Also published as The German Midwife.
‘A powerful, haunting debut’ Kate Quinn, New York Times bestselling author of The Alice Network
‘Incredibly powerful, harrowing but ultimately uplifting. I couldn’t put this down.’ Katie Fforde, author of A Rose Petal Summer
‘A fascinating story which had me forgetting it’s fiction! So well written, I was left pondering if the events could actually be true. Enthralling!’ Kitty Neale, author of A Sister’s Sorrow
‘Absorbing and totally believable – a wonderful WW2 novel.’ Molly Green, author of An Orphan’s War
‘I cannot give enough praise for A Woman of War. This is definitely #1 on my list of [historical fiction] books I’ve read in 2018.’ NetGalley Reviewer
‘If you are looking for a page turner, this is it. I read the book cover to cover in 48 hours. If I could give this book a 6/5 stars I would!’ NetGalley Reviewer
‘The writing was excellent and the characters realistic […] an interesting and thoughtful page turner.’ NetGalley Reviewer
‘Very compelling.’ NetGalley Reviewer
Germany, 1944. Taken from the camps to serve the Führer himself, Anke Hoff is assigned as midwife to one of Hitler’s inner circle. If she refuses, her family will die.
Torn between her duty as a caregiver and her hatred for the Nazi regime, Anke is swept into a life unlike anything she’s ever known – and she discovers that many of those at the Berghof are just as trapped as she is. And soon, she’s falling for a man who will make her world more complicated still…
Before long, the couple is faced with an impossible choice – and the consequences could be deadly. Can their forbidden love survive the horrors of war? And, more importantly, will they?
Mandy Robotham’s highly awaited next book, The Secret Messenger, is out now.",Mandy Robotham,Kindle Store › Kindle eBooks › Romance,201.75,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51sOSw61H1L._SY445_SX342.jpg?v=1715062407,https://shopingai.myshopify.com/products/a-woman-of-war-a-new-voice-in-historical-fiction-for-fans-of-the-book-the-tattooist-of-auschwitz
135,135,9344826671388,"A World History of Art, Revised 7th ed.: Revised 7th Edition","Since its first publication this book has been hailed as the most comprehensive history of art ever published in a single volume. Presenting art history as an essential part of the development of humankind, it offers an authoritative, balanced and enlightening account, ranging from a statuette carved in central Europe some 30,000 years ago to the digital, video and installation art of the new millennium. The volume covers painting, mosaic, drawing, printmaking, sculpture, architecture and photography. Textiles, coins, pottery, enamels, gold and silver are also included. The scope is international, encompassing the arts of Asia, Africa and Oceania as well as Europe and the Americas.This Revised Seventh Edition expands the original coverage by embracing new developments in archaeology and art historical research, and in particular contemporary art historian Michael Archer has greatly expanded the authors’ discussion of the art world over the past two decades, providing a new perspective on the latest developments shaping our cultural history.The insight, elegance and fluency that the authors bring to their text are complemented by 1459 superb illustrations, many of which are now in colour.",Hugh Honour,"Books › Arts, Film & Photography › Architecture",4050.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51nJQq2gYwL._SY445_SX342.jpg?v=1715060754,https://shopingai.myshopify.com/products/a-world-history-of-art-revised-7th-ed-revised-7th-edition
136,136,9343499010332,A Wrinkle in Time,"When Charles Wallace Murry goes searching through a 'wrinkle in time' for his lost father, he finds himself on an evil planet where all life is enslaved by a huge pulsating brain known as 'It'.",Madeleine L'Engle,Books › Children's Books › Literature & Fiction,248.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51uAHDktCRL._SY445_SX342_c6dd567d-ede4-4e44-a57b-f5522bc97680.jpg?v=1715059965,https://shopingai.myshopify.com/products/a-wrinkle-in-time
137,137,9344825655580,A Wrinkle in Time: The Graphic Novel,"The spellbinding New York Times-bestselling graphic novel adaptation of A Wrinkle in Time is now available in paperback. The world already knows Meg and Charles Wallace Murry, Calvin O'Keefe and the three Mrs—Who, Whatsit and Which—the memorable and wonderful characters who fight off a dark force and save our universe in the Newbery Award-winning classic A Wrinkle in Time. But in fifty years of publication, the book has never been illustrated. Now, Hope Larson takes the classic story to a new level with her vividly imagined interpretations of tessering and favorite characters like the Happy Medium and Aunt Beast. Perfect for old fans and winning over new ones, this graphic novel adaptation is a must-read.",Madeleine L'Engle,Books › Children's Books › Comics & Graphic Novels,673.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/519JRwM9VEL._SY445_SX342.jpg?v=1715060697,https://shopingai.myshopify.com/products/a-wrinkle-in-time-the-graphic-novel
138,138,9344816382236,ABC Board Book for Kids Age 0-2 Years Picture Book to Learn Alphabet,"An ideal gift for growing kids ‘Lovely Board Book – ABC’ is a useful and handy book to help them learn letters of the alphabet in a unique way. Adorable pictures for each alphabet labelled with their names help preschoolers enhance early vocabulary.
• Perfect for ages 0-2
• Vibrant pictures
• Ideal-size for little hands
• Glittering cover design
• Rounded corners
• Good quality board
This enjoyable board book packed with amazing images will attract the attention of toddlers and enhance their learning curiosity. They will love turning the pages of this cute little book, again and again!",Dreamland Publications,Books › Children's Books › Early Learning,90.0,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41eVOZPOG6L._SX342_SY445.jpg?v=1715060233,https://shopingai.myshopify.com/products/abc-board-book-for-kids-age-0-2-years-picture-book-to-learn-alphabet
